# T,Chi
1.500000000000000000e+00,2.720896118161568455e-02
1.566666666666666652e+00,3.696298233465025729e-02
1.633333333333333304e+00,5.037936331084499897e-02
1.699999999999999956e+00,6.911131282604675297e-02
1.766666666666666607e+00,9.612098586670632383e-02
1.833333333333333481e+00,1.349992995264207851e-01
1.900000000000000133e+00,1.990549377526168451e-01
1.966666666666666785e+00,3.064450104887737059e-01
2.033333333333333215e+00,5.133293848705116069e-01
2.100000000000000089e+00,9.219122811258450012e-01
2.100000000000000089e+00,9.432091635335329016e-01
2.107142857142857206e+00,1.037654513300950043e+00
2.114285714285714324e+00,1.126568706996679659e+00
2.121428571428571441e+00,1.250490274042521222e+00
2.128571428571428559e+00,1.355701443971532472e+00
2.135714285714285676e+00,1.464112993113216410e+00
2.142857142857142794e+00,1.604244686564174405e+00
2.149999999999999911e+00,1.845159278663893287e+00
2.157142857142857029e+00,2.022507373536335695e+00
2.164285714285714590e+00,2.274293021400128900e+00
2.171428571428571708e+00,2.637444242442334108e+00
2.178571428571428825e+00,3.349433095315855979e+00
2.185714285714285943e+00,3.470636643954864375e+00
2.192857142857143060e+00,4.099509796196532108e+00
2.200000000000000178e+00,4.677326361628136198e+00
2.207142857142857295e+00,6.238472480094038097e+00
2.214285714285714413e+00,7.843920996208058050e+00
2.221428571428571530e+00,9.020998838834438871e+00
2.228571428571428648e+00,1.122105595735624739e+01
2.235714285714285765e+00,1.534072627169196856e+01
2.242857142857142883e+00,1.944328486429026981e+01
2.250000000000000000e+00,2.460801404003678172e+01
2.257142857142857117e+00,3.307882613604607513e+01
2.264285714285714235e+00,4.099395334019813220e+01
2.271428571428571352e+00,4.899615678144255071e+01
2.278571428571428470e+00,5.627010074807218842e+01
2.285714285714286031e+00,6.602656700996593031e+01
2.292857142857143149e+00,6.683746014531703850e+01
2.300000000000000266e+00,6.818393801335035675e+01
2.307142857142857384e+00,6.865913651303829113e+01
2.314285714285714501e+00,6.594934843260242019e+01
2.321428571428571619e+00,6.264791400987306247e+01
2.328571428571428736e+00,5.781558361007830626e+01
2.335714285714285854e+00,5.207614904275980905e+01
2.342857142857142971e+00,4.741035929245646940e+01
2.350000000000000089e+00,4.329431711743949762e+01
2.357142857142857206e+00,3.923194909087590077e+01
2.364285714285714324e+00,3.485673450587736255e+01
2.371428571428571441e+00,3.239312573183610766e+01
2.378571428571428559e+00,2.923153199804610125e+01
2.385714285714285676e+00,2.670933296637475962e+01
2.392857142857143238e+00,2.406685890115373638e+01
2.400000000000000355e+00,2.234060292171518114e+01
2.407142857142857473e+00,2.045435431424936823e+01
2.414285714285714590e+00,1.915937137853308059e+01
2.421428571428571708e+00,1.737649461806635998e+01
2.428571428571428825e+00,1.600204736629173041e+01
2.435714285714285943e+00,1.503695403316127255e+01
2.442857142857143060e+00,1.428800695528518006e+01
2.450000000000000178e+00,1.327221855557736951e+01
2.450000000000000178e+00,1.294931912337598057e+01
2.566666666666666874e+00,5.916899967613061584e+00
2.683333333333333570e+00,3.448220333010465488e+00
2.800000000000000266e+00,2.319676263086120738e+00
2.916666666666666963e+00,1.700463765488994028e+00
3.033333333333333215e+00,1.303969338338715422e+00
3.149999999999999911e+00,1.046847519836770157e+00
3.266666666666666607e+00,8.720776942781628405e-01
3.383333333333333304e+00,7.324451537807367130e-01
3.500000000000000000e+00,6.337095474907120662e-01
