1.004082236506478987e+00,6.745629703098582342e-01
1.107712478318538807e+00,4.337245931749922345e-02
1.207024793388429718e+00,6.929251610155515162e-02
1.302019181716151497e+00,1.009515921644473929e-01
1.392695643301703701e+00,1.400043058650867478e-01
1.479054178145087217e+00,1.862579811419564912e-01
1.561094786246301158e+00,2.349653703984689868e-01
1.638817467605346190e+00,2.907800145563687044e-01
1.712222222222222090e+00,3.500731349427804728e-01
1.781309050096928637e+00,4.180426131969093295e-01
1.846077951229466052e+00,4.906688731150793403e-01
1.906528925619834336e+00,5.615850028929387783e-01
1.962661973268033710e+00,6.544062803569575815e-01
2.014477094174063510e+00,7.515367256925901129e-01
2.061974288337924399e+00,8.602284887366211663e-01
2.105153555759616157e+00,9.828635868243832396e-01
2.144014896439138784e+00,1.109401996360970699e+00
2.178558310376491836e+00,1.273998648177873338e+00
2.208783797571676200e+00,1.532960727571978321e+00
2.234691358024690988e+00,1.701452901473400336e+00
2.256280991735537089e+00,1.898063244245518089e+00
2.273552698704213615e+00,2.103156838691962793e+00
2.286506478930721009e+00,2.130941871767744189e+00
2.295142332415059272e+00,2.091780956926355017e+00
2.299460259157228847e+00,2.053461996316571891e+00
2.300539740842770797e+00,2.067550655350585131e+00
2.304857667584939929e+00,2.039993522795267467e+00
2.313493521069278192e+00,1.951769314951553147e+00
2.326447301295786030e+00,1.818642258290649405e+00
2.343719008264462556e+00,1.620089417219427563e+00
2.365308641975308657e+00,1.417425052787512296e+00
2.391216202428323445e+00,1.226057880585833537e+00
2.421441689623507365e+00,1.088065202918519159e+00
2.455985103560860860e+00,9.639032287552470324e-01
2.494846444240383487e+00,8.782129141504682046e-01
2.538025711662075246e+00,7.972272500524105743e-01
2.585522905825936135e+00,7.269264555658803140e-01
2.637338026731965712e+00,6.480640604273005811e-01
2.693471074380164865e+00,5.945246323813401235e-01
2.753922048770533149e+00,5.554730369930165335e-01
2.818690949903071008e+00,5.022108766112826084e-01
2.887777777777777555e+00,4.552881527468523593e-01
2.961182532394652789e+00,4.137448650724375732e-01
3.038905213753698042e+00,3.864277024639269364e-01
3.120945821854911983e+00,3.528342983320753579e-01
3.207304356698295500e+00,3.145000029162293709e-01
3.297980818283848148e+00,2.929265512975297026e-01
3.392975206611569483e+00,2.744123482390834479e-01
3.492287521681459950e+00,2.471907163157960885e-01
3.595917763493519992e+00,2.329167659664584389e-01
3.703865932047749610e+00,2.112771677978149687e-01
3.816132027344147915e+00,1.915826284242280186e-01
3.932716049382715795e+00,1.808019297345315191e-01
